id	picture	name	price	authority	date	controller	article_violated	type	source	summary
238	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	02/11/2020	Vodafone Romania	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to comply with data processing principles	https://www.dataprotection.ro/?page=sanctiune_vodafone_februarie_2020&lang=ro	Vodafone Romania employed weak and insufficient security measures, which led to an event of erroneous data processing. When an individual issued a complaint, the company incorrectly processed the client’s data and sent it to a wrong e-mail address.
239	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	eMag - Dante International	Art. 6 GDPR|Art. 21 GDPR	Non-compliance with lawful basis for data processing	https://www.dataprotection.ro/index.jsp?page=Comunicat_amenda_dante_international_martie_2020&lang=ro	The company in question, Dante International, failed to observe the right of a customer to unsubscribe from commercial communications and sent a commercial e-mail to the client in spite of that.
241	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	Enel Energie	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.dataprotection.ro/index.jsp?page=Comunicat_amenda_enel_martie_2020&lang=ro	Enel Energie sent a client an email that contained the personal information of another client, failing to employ the necessary organizational and technical measures.
242	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	2000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	SOS Infertility Association	 Art. 58 GDPR	Non-cooperation with Data Protection Authority	https://www.dataprotection.ro/index.jsp?page=Comunicat_amenda_asociatia_sos_infertilitatea&lang=ro	The SOS Infertility Association failed to provide the necessary data to the data protection authority after it had unlawfully processed personal data of its clients.
243	https://www.privacyaffairs.com/wp-content/uploads/2019/11/croatia.svg	Croatia	0	Croatian Data Protection Authority (AZOP)	03/13/2020	Bank (unknown)	Art. 15 (1), (3) GDPR	Information obligation non-compliance	https://azop.hr/aktualno/detaljnije/rjesenje-kojim-se-izrice-upravno-novcana	The bank did not provide its customers with copies of credit documentation (interest changes reviews, repayment plans, and loan agreement annexes) in the period from May 2018 to April 2019. In this sense, the bank went ahead and argued that its decision was the right one since the documentation would be related to repaid loans, which a customer shouldn&#8217;t have the right to access. A data subject alerted the DPA, which demanded that the bank provide copies of the loan documentation to the data subject. The DPA fined the bank (a specific sum is still unknown) taking into consideration the financial institution&#8217;s continued refusal for over a year to deny the right of access to such documentation to over 2.500 customers.
246	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	20000	Data Protection Authority of Hamburg	01/01/2019	https://datenschutz-hamburg.de/assets/pdf/28._Taetigkeitsbericht_Datenschutz_2019_HmbBfDI.pdf	Art. 33 GDPR|Art. 34 GDPR	Failure to implement sufficient measures to ensure information security	https://datenschutz-hamburg.de/assets/pdf/28._Taetigkeitsbericht_Datenschutz_2019_HmbBfDI.pdf	HVV GmbH had not reported a data breach to the data protection authority in due time. This data breach was related to the security gap in the Customer E-Service, in that that clients with an HVV card who logged in the CES could access the data of other customers by changing the URL to match their data profile.
247	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	80000	Data Protection Authority of Baden-Wuerttemberg	04/04/2019	Company in the financial sector	Art. 5 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2019/07/PM-Datenschutzverletzungen-bereiten-zunehmend-Sorge-30.07.2019.pdf	The fine was issued because, in April 2019, the company hadn’t taken the necessary measures to ensure the integrity and confidentiality of information (as per Art. 5 para. 1 lit. f GDPR) when it disposed of documents that contained personal information of two clients. We should mention that the documents were simply disposed of in the general waste recycling system where they were found by a neighbor.
248	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	200	Data Protection Authority of Nordrhein-Westfalen	08/05/2019	Private person (YouTube-Channel)	Art. 5 GDPR|Art. 6 GDPR	Failure to comply with data processing principles	https://www.youtube.com/watch?v=wFBrgJIkDwI	The private person has an insufficient legal basis for using a dashcam to record public road traffic and publish it on YouTube as being part of a compilation.
249	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	100000	Data Protection Authority of Baden-Wuerttemberg	10/24/2019	Food company	Art. 5 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2020/01/35.-T%C3%A4tigkeitsbericht-f%C3%BCr-den-Datenschutz-Web.pdf#page=44&zoom=100,0,0	Upon creation of an applicant portal where interested parties could apply their documents for a job, the food company failed to encrypt the applicant portal. The transmission of the data had no encryption and the data storage was completely unencrypted and offered no password-protected security systems. Moreover, the data was linked to Google, so anyone could find the applicants&#8217; documents and retrieve them after a simple Google search.
250	https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg	Greece	150000	Hellenic Data Protection Authority (HDPA)	12/19/2019	"Aegean Marine Petroleum Network Inc.	"	Art. 5 GDPR|Art. 6 GDPR|Art. 32 GDPR	Failure to comply with data processing principles	http://www.dpa.gr/APDPXPortlets/htdocs/documentDisplay.jsp?docid=205,136,113,56,60,108,243,88	The Aegean Marine Petroleum Network Inc. failed to inform data subjects that they would have their data processed and stored on the servers. Moreover, the company failed to impose the necessary technical measures and secure the processing of such large amounts of data, while also failing to impose a separation between the relevant software and the data stored on the servers. As a result, companies outside the Aegean Marine Petroleum Group had access to these servers and, implicitly, to the personal data of data subjects, which they copied from the servers.
251	https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg	Greece	5000	Hellenic Data Protection Authority (HDPA)	02/21/2020	Public Power Corporation S.A.	Art. 15 GDPR	Information obligation non-compliance	http://www.dpa.gr/APDPXPortlets/htdocs/documentDisplay.jsp?docid=158,220,63,69,45,69,224,53	The company failed to fulfill the data subjects’ rights referring to the processing of their personal data. They have the right to demand a copy of the personal data processed in any circumstance, even without a good reason.
252	https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg	Greece	8000	Hellenic Data Protection Authority (HDPA)	03/20/2020	Mihou Dimitra Centre	 Art. 15 GDPR|Art. 58 GDPR	Information obligation non-compliance	http://www.dpa.gr/APDPXPortlets/htdocs/documentDisplay.jsp?docid=89,253,106,96,141,223,198,107	The data controller unlawfully restricted data access to the complainant about a child’s data and tax information. The company has thus violated an article of the data protection authority referring to access to the data.
253	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	2850	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	06/26/2019	Financial Enterprise	Art. 5 GDPR|Art. 6 GDPR|Art. 21 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH_2019_1837_hatarozat.pdf	The client of the financial enterprise complained that the company had transferred his data even though he’d objected to the data processing and provided no information about data processing on request. The financial enterprise said that it had sold the client’s claim stemming from the contract to a third party, which means the data transfer was necessary. However, the Hungarian data processing authority claimed the financial institution had sold the client’s claim and transferred the relevant data after the non-fulfillment of the relevant contract by the client. Therefore, the financial institution couldn’t rely on the performance of the contract with the client.
254	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	286	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	05/21/2019	Directorate of Social and Child Welfare Institutions of the Ferencvaros District of Budapest	Art. 33 GDPR	Information obligation non-compliance	https://www.naih.hu/files/NAIH-2019-3854_hatarozat.pdf	A Directorate employee mistakenly sent 9 letters containing personal data of 18 data subjects to the wrong recipient. The letters included criminal data, data of children, and private data about the subjects. The recipient brought the mistake to the Directorate’s attention 5 days later, and the Directorate notified NAIH only a few weeks later.
255	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	2000	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	05/31/2019	Local bank	Art. 12 (3), (4), (5) GDPR|Art. 15 GDPR|Art. 18 GDPR	Failure to implement sufficient measures to ensure information security	https://www.naih.hu/files/NAIH_2019_1859_hatarozat.pdf	A local bank’s customer requested access to certain telephone conversations recordings and to CCTV recordings. The bank failed to provide access to the CCTV recordings because they also contained data relevant to other third parties. The NAIH concluded that the bank had failed to fulfill the data subject&#8217;s rights by not responding in due time and by failing to provide copies to the requested recordings. According to the NAIH, the CCTV recordings captured a public space relevant to all the bank&#8217;s customers, and that the bank could anonymize certain parts of the recordings if need be.
256	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	2850	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	06/03/2019	Claim management company	Art. 5 GDPR|Art. 6 GDPR	Failure to comply with data processing principles	https://www.naih.hu/files/NAIH_2019_1598_hatarozat.pdf	The data subjects complained that the bank with which they’d concluded a credit agreement had sold its claim to a third party while also transferring the relevant personal data to the third-party company (controller). The NAIH determined that the data controller can’t rely on the performance of the credit contract or the consent of the data subjects for the data processing since the data subjects had concluded this contract with the bank, not with the data controller. Thus, the data controller has no legal basis for the data processing.
258	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	8575	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	07/17/2019	Budapest Environs Regional Court	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH-2019-2472_hatarozat.pdf	The Budapest Environs Regional Court’s chairman, during a meeting for court officials, stated that he quits from the Hungarian Association of Judges, insisting that the present officials persuade their colleagues to do the same. In support of his claims, he brought forth a list containing the membership fees related to multiple members of the Association in Pest county. NAIH determined that the Budapest Environs Regional Court could only process this data for the purpose of payroll management and deduction. Therefore, in this case, the Court had no legal basis for the data processing and disclosure to other persons.
259	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	4290	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	08/02/2019	Public area maintenance company	Art. 5 GDPR|Art. 6 GDPR|Art. 13 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH_2019_2466_hatarozat.pdf	An ex-employee of a public area maintenance company complained that his work was unlawfully monitored by CCTV cameras controlled by the employer. While the employer argued that CCTV monitoring was required to assess the work performance of the employee and provide protection of the surveillance system, the NAIH argued back. The data processing authority argued that CCTV monitoring wasn’t appropriate to assess the work performance and the employer had no legal basis to do so. Moreover, to protect the public area surveillance system, the employer could have used other methods that didn’t invade the employee’s private space.
260	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	1715	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	08/08/2019	Government Office Managing the Real Estate Register	Art. 5 GDPR|Art. 14 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH-2019-1590-hatarozat.pdf	Several owners of real estate complained that the government office improperly announced the change of the lessee (the person that concludes lease agreements with real estate owners). Thus, the government office posted its decision to other real estate owners contracted by the same lessee. The post contained personal data of all the owners who had contracts with the same lessee.
261	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	2860	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	10/15/2019	Unknown Company	Art. 5 GDPR|Art. 6 GDPR|Art. 13 GDPR|Art. 24 GDPR|Art. 25 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH-2019-769-hatarozat.pdf	The employer unlawfully checked the employee&#8217;s desktop, laptop, and emails to ensure that the employee performed his duties even though he was on sick leave. The employer suspended the employee’s account, leaving no time for the employee to copy or delete his private information (telephone number and messages). The NAIH stated that the employer is obligated to issue a privacy notice to the employee related to the reasons for the monitoring (such as business continuity, internal investigation, and disciplinary purposes). Moreover, the employer should prepare a balancing test to demonstrate the legitimacy of their monitoring purposes.
263	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	286	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	03/04/2019	Representative of a local government	Art. 5 GDPR|Art. 6 GDPR|Art. 12 GDPR|Art. 15 GDPR|Art. 17 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH-2020-32-4-hatarozat.pdf	A local representative took a picture of the director of a government-owned company while he was tearing (allegedly) off an election poster belonging to the opposition, in the company of his child. The picture was uploaded to Facebook by the representative. While the child’s face was blurred, the representative hinted that it was the director’s daughter. In turn, the director complained that he did not agree or consent to the taking of this photo. NAIH deemed the act of the director to be non-public. Moreover, the photo did not conclusively prove that the director was tearing off the poster.
264	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	30000	Italian Data Protection Authority (Garante)	01/23/2020	Sapienza Università di Roma	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9269629	The Sapienza Universita was fined because it had made public identification data of two people who had demonstrated illegal behavior toward the university. Apparently, the university had inappropriate and inefficient technical access control measures within the management system.
265	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	30000	Italian Data Protection Authority (Garante)	01/23/2020	Azienda Ospedaliero Universitaria Integrata di Verona (Hospital)	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9269629	The hospital granted unauthorized access to patient health data to several unauthorized people, giving a trainee and a radiologist access to health data about their colleagues. When the data processing authority investigated the case, they found out that the hospital had employed insufficient organizational measures so as to protect the health data of patients from unauthorized access. This led to the unlawful processing of data by the hospital.
266	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	20000	Italian Data Protection Authority (Garante)	02/06/2020	RTI - Reti Televisive Italiane s.p.a.	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9283121	The television station broadcasted a documentary about prostitution in Switzerland where the involved people who were interviewed were not anonymized sufficiently.
267	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	4000	Italian Data Protection Authority (Garante)	02/13/2020	Comune di Urago	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9285411	An individual’s personal data, including health information, was published on a website by the local council.
268	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	73600	Norwegian Supervisory Authority (Datatilsynet)	02/26/2019	Rælingen Municipality	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.datatilsynet.no/contentassets/bc26a2a8b78b4b30b4b060a4cac80d90/varsel-ralingen.pdf	Data related to 15 children with physical and mental disabilities was processed for the purpose of appearing on the Showbie digital learning platform. However, Datatilsynet determined that the necessary organizational and technical measures like risk assessments, privacy impact assessments, and security checkups were not employed beforehand. Moreover, due to the lack of security on the platform, other students belonging to other groups could access the information.
269	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	36800	Norwegian Supervisory Authority (Datatilsynet)	02/28/2020	Coop Finnmark SA	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.datatilsynet.no/contentassets/8dbf5b4b2a33471aacf375b1f0032347/varsel-om-overtredelsesgebyr.pdf	Coop Finmark SA had unlawfully distributed video surveillance showing children under 16 allegedly stealing from a store. The data processing event had no legal basis.
270	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	800	Spanish Data Protection Authority (AEPD)	02/03/2020	Automoción	"Art. 5 GDPR|Art. 6 GDPR	"	Non-compliance with lawful basis for data processing	https://www.aepd.es/es/documento/ps-00292-2019.pdf	An employee of Automocion had created a fake profile of one of his coworkers on an erotic website. The profile contained her contact details, photos of her, and her sexual preferences. The data subject received several phone calls because of that profile. The employee who created the profile was found to have a personality disorder.
271	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	3600	Spanish Data Protection Authority (AEPD)	02/28/2020	AEMA Hispánica	Art. 5 (1) f) GDPR	Non-compliance with lawful basis for data processing	https://www.aepd.es/es/documento/ps-00455-2019.pdf	The company in question has sent an employee’s payroll to another employee, thus disclosing personal data to an unauthorized party.
273	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	3200	Spanish Data Protection Authority (AEPD)	03/06/2020	Retailer	Art. 13 GDPR|Art. 14 GDPR	Information obligation non-compliance	https://www.aepd.es/es/documento/ps-00360-2019.pdf	The retailer had not clearly declared the utilization of video surveillance.
274	https://www.privacyaffairs.com/wp-content/uploads/2019/10/belgium.svg	Belgium	50000	Belgian Data Protection Authority (APD)	04/28/2020	Proximus SA	Art. 31 GDPR|Art. 58 GDPR|Art. 37 GDPR	Failure to implement sufficient measures to ensure information security		The Data Protection Authority claimed that the company’s DPO (data protection officer) did not pay sufficient attention to the processing of personal data breaches. Moreover, the company did not relevantly address the issue of the DPO holding multiple positions of authority within the company (head of compliance and audit department).
275	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	5110	Data Protection Commission of Bulgaria (KZLD)	01/06/2020	Utility company	Art. 6 (1) GDPR	Non-compliance with lawful basis for data processing		The utility company unlawfully processed the data subject’s data as part of an enforcement case related to outstanding payment obligations. The data subject, V.V, suffered damages because of this, as the bailiff seized their salary. In the end, the utility company was fined €5,110 because of the unlawful processing of personal data.
276	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	2560	Data Protection Commission of Bulgaria (KZLD)	02/20/2020	L.E. EOOD	Art, 25 (1) GDPR|Art. 32 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing		The company unlawfully processed the personal data of data subject I.S. without the data subject’s consent. Moreover, there were no contractual obligations between the company and the data subject relevant to the data processing. During a period of three months, the company unlawfully processed the data subject’s personal information seven times, each time ignoring the required technical and organizational measures that would ensure the data subject’s security. The Commission for Personal Data Protection fined and the company and forced it to inspect its data processing activities regularly. L.E. EOOD was also compelled to perform risk analyses on its customers and employees, while also performing regular training of its employees. Finally, the company was forced to maintain the utmost discretion and keep the personal data of its employees archived, only to be used in scenarios described by the law.
277	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	2560	Data Protection Commission of Bulgaria (KZLD)	02/20/2020	T.K. EOOD	 Art. 25 (1) GDPR|Art. 32 GDPR	Non-compliance with lawful basis for data processing		The company unlawfully processed the personal data of data subject I.S. nine times during a period of five months. Moreover, they didn&#8217;t employ the necessary technical and organizational measures to maintain secrecy and security of personal data. These data breaches affected the data subject negatively.
278	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	286	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	03/04/2020	 Representative of a local government	Art. 5 GPDR|Art. 6 GDPR|Art. 12 GDPR|Art. 15 GDPR|Art. 17 GDPR	Non-compliance with lawful basis for data processing		A local government representative took an unlawful photo of the director of a company tearing off a poster depicting the opposition. Moreover, the director was accompanied by his child. The local representative posted the picture on Facebook and, even though he blurred the child’s face, he alluded the child to be the daughter of the director. When the photo was taken, the company director told the representative that he does not consent to the photo being taken. NAIH concluded that the photo doesn’t directly prove that the director ripped off an election poster, and even that was not a public act. The Data Protection Authority also claimed that only the name of the director was public information and nothing else.
279	https://www.privacyaffairs.com/wp-content/uploads/2019/10/republic-of-poland.svg	Poland	4400	Polish National Personal Data Protection Office (UODO)	03/04/2020	Vis Consulting Sp. Z o.o.	Art. 31 GDPR|Art. 58 GDPR	Failure to implement sufficient measures to ensure information security		The company disallowed the data protection authority to conduct an inspection, thus violating Article 31 and Article 58(1)(e) and (f) of the GDPR.
280	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	5000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	05/05/2020	Banca Comercială Română SA	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security		The Data Protection Authority discovered that the company did not employ the necessary technical and organizational measures to properly secure the information. This information is related to the copies of identification documents regarding clients that the company’s employees transmitted via WhatsApp to one another.
282	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	6000	Spanish Data Protection Authority (AEPD)	03/16/2020	Amalfi Servicios de Restauracion S.L.	Art. 5 GDPR|Art. 13 GDPR|Art. 14 GDPR	Non-compliance with lawful basis for data processing		The company association violated the principle of data minimization by employing illegal video surveillance of the public space. Moreover, the company also violated the principle of information obligation, as it did not provide sufficient information related to the video surveillance.
283	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	5000	Spanish Data Protection Authority (AEPD)	03/16/2020	Centro de Estudio Dirigidos Delta, S.L.	Art. 5 (1) (f) GDPR	Non-compliance with lawful basis for data processing		The company unlawfully sent a message via WhatsApp to a third party, containing personal information (ID numbers, first and last name) of the data subjects without prior consent. This is a violation of the integrity and confidentiality principles (Art. 5 (1) (f) GDPR).
285	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	30000	Spanish Data Protection Authority (AEPD)	03/18/2020	Telefonica	Art. 58 GDPR	Non-cooperation with Data Protection Authority		The company failed to comply with decision TD / 00127/2019 issued by the director of the AEPD. This decision stated that the company was compelled to respect the data subjects&#8217; requests for the right of access or erasure of personal data.
286	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	6000	Spanish Data Protection Authority (AEPD)	03/19/2020	Oliveros Ustrell, S.L.	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing		The company sent an unsigned and thus invalid porting contract to Vodafone. Since the porting contract was unsigned, the data controller could not provide sufficient evidence of the order. The personal data of the data subject was thus unlawfully processed.
288	https://www.privacyaffairs.com/wp-content/uploads/2019/10/sweden.svg	Sweden	18700	Data Protection Authority of Sweden	04/29/2020	National Government Service Centre (NGSC)	Art. 33 GDPR|Art. 34 GDPR	Insufficient fulfilment of data breach notification obligations		The company took five months to notify the data subjects of a data breach and another three months to notify the DPA of the mentioned data breach. The data breach concerned an obvious security weakness of the company&#8217;s IT systems.
289	https://www.privacyaffairs.com/wp-content/uploads/2019/10/sweden.svg	Sweden	11200	Data Protection Authority of Sweden	05/12/2020	Örebro County Health and Medical Board	Art. 5 GDPR|Art. 6 GDPR	Failure to comply with data processing principles		A patient’s personal data was unlawfully publicized.
290	https://www.privacyaffairs.com/wp-content/uploads/2019/10/netherlands.svg	Netherlands	725000	Dutch Supervisory Authority for Data Protection (AP)	04/30/2020	Unknown organization	Art. 5 GDPR|Art. 9 GDPR	Non-compliance with lawful basis for data processing		The unnamed organization had requested its employees to undergo fingerprint scans in order to record their attendance at work. However, as the data protection authority states, the organization wasn’t allowed to rely on exceptions related to the processing of this special category of personal data. Moreover, the data protection authority couldn’t verify whether the employees had given their consent to the data processing.
291	https://www.privacyaffairs.com/wp-content/uploads/2019/10/belgium.svg	Belgium	49999	Belgian Data Protection Authority (APD)	05/14/2020	Social Media Provider	Art. 6 GDPR	Non-compliance with lawful basis for data processing		The company issues invitations to contacts that its users uploaded without the express consent of the contacts. Moreover, there was no legal basis for this.
292	https://www.privacyaffairs.com/wp-content/uploads/2019/10/belgium.svg	Belgium	1000	Belgian Data Protection Authority (APD)	05/29/2020	Non-profit organization	Art. 6 GDPR|Art. 21 GDPR	Non-compliance with lawful basis for data processing		The non-profit organization sent marketing messages to various people despite the fact that the data subjects clearly objected to this and demanded that their data be erased from the organization’s databases. The Belgian Data Protection Authority issues a €1,000 fine as a result. Moreover, the organization stated that it was within their legitimate interests to send those marketing messages, and they weren’t subjected to the obligation to gain consent of the data subjects. The Belgian Data Protection authority found no legitimate interests, though.
293	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	2000	Data Protection Commission of Bulgaria (KZLD)	05/14/2020	Political Party	Art. 6 GDPR	Non-compliance with lawful basis for data processing		The political party was found guilty of forging signatures on a voters’ list.
294	https://www.privacyaffairs.com/wp-content/uploads/2019/10/denmark.svg	Denmark	6700	Danish Data Protection Authority (Datatilsynet)	05/15/2020	JobTeam A/S DKK	Art. 15 GDPR	Information obligation non-compliance		The company was found guilty of erasing data for which a request for access was issued without any legal basis.
295	https://www.privacyaffairs.com/wp-content/uploads/2020/07/estonia.svg	Estonia	500	Estonian Data Protection Authority	04/30/2020	Housing Association 	Art. 6 GPDR	Failure to comply with data processing principles		The Housing Association illegally published photos with members of the association without the express consent of the data subjects.
297	https://www.privacyaffairs.com/wp-content/uploads/2020/07/finland.svg	Finland	16000	Deputy Data Protection Ombudsman	05/22/2020	Kymen Vesi Oy	Art. 35 GDPR	Non-compliance with lawful basis for data processing		The company was fined because it didn’t successfully carry out a DPIA (data protection impact assessment) related to the location data of employees with a particular vehicle information system.
298	https://www.privacyaffairs.com/wp-content/uploads/2020/07/finland.svg	Finland	200000	Deputy Data Protection Ombudsman	05/22/2020	Posti Group Oyj	Art. 12 GDPR|Art. 13 GDPR|Art. 14 GDPR|Art. 15 GDPR	Failure to comply with processing principles		Data subjects complained that they received marketing messages from the company despite the fact that they expressly requested their postal data to be erased from the company’s records. Moreover, the company issued data protection information that wasn’t transparent enough.
299	https://www.privacyaffairs.com/wp-content/uploads/2020/07/finland.svg	Finland	72000	Deputy Data Protection Ombudsman	05/29/2020	Taksi Helsinki	Art. 5 GDPR|Art. 6 GDPR|Art. 35 GDPR	Failure to comply with processing principles		The taxi company failed to conduct a proper data protection risk assessment of the processed data gathered from a camera surveillance system which recorded video and audio in the company’s taxis, and the surveillance data of security cameras, as well as location data, and last but not least, profiling and automated decision making that was part of the loyalty system. Moreover, the audio data that the company processed came into contradiction with the GDPR principle of data minimization.
300	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	1450	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	01/24/2020	Accounting Firm	Art. 24 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security		Unauthorized persons had access to a customer list of the accounting firm which contained personal data of the data subjects.
301	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	870	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	03/09/2020	Creditor	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing		The data subjects kept receiving SMS messages in the form of a debt reminder, despite the fact that the debt had been paid in full.
303	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	2890	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	03/26/2020	bank	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing		Because of an administrative error, the data subject’s personal data was sent to the CCI (Central Credit Information System) as part of a loan agreement, despite the fact that the data subject wasn’t a willing party in the agreement.
304	https://www.privacyaffairs.com/wp-content/uploads/2020/07/ireland.svg	Ireland	7500	Data Protection Authority of Ireland	05/10/2020	Tusla	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing		he company improperly managed personal data of data subject and erroneously disclosed it to unauthorized persons. For instance, the company disclosed personal information (location and contact data) of a mother and her child to an alleged offender, while in two other cases, the company disclosed data related to children in foster care to their blood relatives, one of which was an imprisoned father.
305	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	134000	Norwegian Supervisory Authority (Datatilsynet)	05/03/2020	Telenor Norge AS	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security		The company was fined €134,000 because of security breaches in its voice mailbox function.
